u,i,weight,ts,label,idx
3603,3379,10,1363366705.13212,1,19568
2588,3604,1,1363367887.10093,1,19569
1774,1249,1,1363368790.67627,1,19570
1249,1774,1,1363368831.37228,1,19571
3604,2588,1,1363370478.23545,1,19572
3550,1630,1,1363374627.36418,1,19574
2388,3605,1,1363376216.72974,1,19575
3605,2388,1,1363376288.74113,1,19576
3402,2588,1,1363377742.81954,1,19577
2588,3402,1,1363377786.6603,1,19578
2588,3475,1,1363378088.43267,1,19579
3475,2588,1,1363378108.22112,1,19580
2954,3566,1,1363378702.08016,1,19581
3566,2954,1,1363378800.45253,1,19582
2571,3518,1,1363381351.93685,1,19583
3518,2571,1,1363381390.14027,1,19584
3561,27,1,1363381929.52802,1,19585
2588,3606,1,1363382544.20764,1,19586
3606,2588,1,1363382579.96197,1,19587
2593,3566,1,1363387445.44032,1,19588
3566,2593,1,1363388236.99127,1,19589
1294,3280,2,1363390975.43574,1,19590
3280,1294,2,1363391007.79727,1,19591
3593,3379,1,1363399308.648,1,19592
3379,3593,1,1363399313.05878,1,19593
3379,3573,1,1363400770.57514,1,19594
3573,3379,1,1363400855.41499,1,19595
2248,3607,1,1363401833.29557,1,19596
3607,2248,1,1363402052.79631,1,19597
3592,3573,3,1363402640.91285,1,19598
3556,3379,1,1363439349.77634,1,19601
3503,27,3,1363443296.18924,1,19602
27,3503,2,1363443316.98443,1,19603
2571,3537,1,1363460221.66464,1,19604
3537,2571,3,1363460327.30308,1,19605
154,1311,1,1363462112.36849,1,19607
2588,3041,3,1363475130.59125,1,19611
2588,3249,1,1363479253.95671,1,19612
3249,2588,1,1363479297.10158,1,19613
2588,2436,2,1363481390.20902,1,19614
3608,2078,1,1363483467.13687,1,19615
2588,3609,1,1363483794.30131,1,19616
3609,2588,3,1363484033.3983,1,19617
2588,3612,1,1363492120.58191,1,19622
3612,2588,3,1363492193.25043,1,19623
3613,2588,3,1363495989.47507,1,19626
2063,1878,1,1363512038.34618,1,19629
1878,2063,1,1363512391.24021,1,19630
3608,1878,1,1363517282.02813,1,19631
1878,3608,1,1363522988.06412,1,19632
2571,1294,2,1363535995.83364,1,19633
1958,624,1,1363560412.03605,1,19635
3475,3373,1,1363568528.93919,1,19638
1958,27,3,1363587193.73366,1,19640
27,3615,1,1363597507.24336,1,19641
27,3616,1,1363597520.55125,1,19642
27,3617,1,1363597530.26709,1,19643
27,3618,1,1363597540.6323,1,19644
3588,27,1,1363598264.06257,1,19645
2329,3619,1,1363608267.06396,1,19646
1278,2840,-10,1363618194.07753,-1,19647
2094,3571,1,1363622687.32518,1,19651
2588,3621,2,1363625512.46267,1,19654
461,2141,3,1363627551.14703,1,19655
2588,1922,3,1363628573.0808,1,19656
1922,2588,2,1363628687.70958,1,19657
3581,3151,6,1363628934.97361,1,19658
1908,2850,4,1363633463.62268,1,19659
2850,1908,4,1363633509.96695,1,19660
1982,2021,7,1363647056.79909,1,19662
2248,3573,1,1363653602.87008,1,19663
3573,2248,1,1363653637.10798,1,19664
3550,3623,1,1363670605.75475,1,19665
273,3550,1,1363670616.88347,1,19666
3550,273,1,1363670688.2368,1,19667
2078,3608,2,1363670943.10655,1,19668
3497,3555,2,1363672720.80567,1,19669
3621,2588,2,1363677086.69177,1,19670
3621,27,2,1363677433.12959,1,19671
27,3140,2,1363683547.60316,1,19672
3151,3625,2,1363701452.89374,1,19678
3625,3151,2,1363701537.59549,1,19679
1522,2202,2,1363709688.75423,1,19684
2202,1522,2,1363709879.1835,1,19685
2700,416,2,1363711943.36056,1,19687
416,2700,2,1363712031.85761,1,19688
1765,1460,5,1363716891.65046,1,19691
1460,1765,6,1363716902.82097,1,19692
3074,2670,-5,1363717125.28034,-1,19693
3521,3041,5,1363725835.74796,1,19697
3151,3626,2,1363726042.74817,1,19698
2588,3627,1,1363727185.66135,1,19699
2637,1581,2,1363727778.50401,1,19700
3627,2588,1,1363728595.45544,1,19702
3626,3151,2,1363729243.36688,1,19703
1908,3008,2,1363731123.03304,1,19704
3008,1908,2,1363731124.3392,1,19705
2588,3295,2,1363738922.40966,1,19706
3295,2588,3,1363738940.16581,1,19707
3295,3373,3,1363739205.19309,1,19708
1982,2597,2,1363740661.9257,1,19711
2597,1982,3,1363740683.20567,1,19712
2588,2267,4,1363741012.9228,1,19713
3624,2078,2,1363749918.02133,1,19714
2141,461,3,1363757718.34576,1,19717
2248,3631,1,1363764909.98683,1,19722
3631,2248,1,1363765263.84365,1,19723
1145,3633,2,1363774758.33492,1,19727
3633,1145,4,1363774982.37807,1,19728
2606,2588,1,1363779929.18303,1,19730
2606,1114,3,1363779970.13249,1,19731
2606,3303,2,1363779983.58476,1,19732
3151,3581,6,1363794850.46375,1,19734
3151,3634,1,1363798247.91588,1,19736
3634,3151,1,1363798715.48867,1,19737
1522,1278,10,1363802772.9296,1,19742
3350,1908,1,1363803365.57798,1,19743
961,3033,2,1363803748.58627,1,19744
961,1355,2,1363803764.42043,1,19745
961,3523,2,1363803798.98841,1,19746
1294,2118,1,1363805983.88906,1,19747
1908,3350,1,1363806453.16383,1,19748
1355,961,2,1363806872.56487,1,19749
3546,1908,1,1363808442.52127,1,19750
1908,3546,1,1363808471.37768,1,19751
624,2779,1,1363811745.86787,1,19756
1854,3295,1,1363814547.58565,1,19757
2954,3637,1,1363815468.1049,1,19758
3637,2954,1,1363815484.18765,1,19759
1577,1522,4,1363816172.81616,1,19760
1577,1686,2,1363817410.48891,1,19761
1686,1577,2,1363817555.88278,1,19762
3155,3638,2,1363818731.20744,1,19763
3155,3604,1,1363818748.65987,1,19764
3604,3155,1,1363819592.61777,1,19765
2571,3155,8,1363823255.16444,1,19766
3155,2078,1,1363828554.58018,1,19767
2588,816,2,1363834137.32328,1,19768
816,2588,3,1363834166.67211,1,19769
1908,3619,1,1363836017.58811,1,19770
3619,1908,1,1363836034.34506,1,19771
3518,3155,5,1363840292.62256,1,19777
1311,154,1,1363841187.56326,1,19778
3640,2248,1,1363842263.38178,1,19779
1958,3641,1,1363851597.25867,1,19780
27,3642,1,1363855330.94683,1,19781
3642,27,1,1363855363.03024,1,19782
3638,3155,2,1363859773.71346,1,19783
27,3588,1,1363864613.97666,1,19784
1982,3336,1,1363891388.5361,1,19789
3574,3645,1,1363894857.82016,1,19794
3645,3574,1,1363897255.73887,1,19795
3295,2700,1,1363897916.56239,1,19797
3640,3614,1,1363899302.66932,1,19801
3094,3614,1,1363899663.88538,1,19802
3640,3094,2,1363899677.95147,1,19803
3094,3640,2,1363899682.81672,1,19804
3614,3094,1,1363899714.87649,1,19805
3646,3591,1,1363901058.50962,1,19806
2588,3647,1,1363901164.64215,1,19807
3591,1395,1,1363902819.12772,1,19808
3519,2141,4,1363912021.55021,1,19811
1854,2700,1,1363912275.49878,1,19812
2700,1854,1,1363913244.89506,1,19813
3475,1765,1,1363914120.36524,1,19814
3641,1958,1,1363914162.13919,1,19815
1765,3475,1,1363914165.52206,1,19816
3614,3648,3,1363921107.32429,1,19820
3648,3614,10,1363922979.98395,1,19823
2588,3649,3,1363943305.90105,1,19824
2588,3650,1,1363943971.23094,1,19825
3650,2588,3,1363944055.70392,1,19826
3649,2588,5,1363945302.55523,1,19827
376,2186,2,1363950518.54702,1,19828
2382,27,3,1363950682.6974,1,19829
3519,28,1,1363952288.17036,1,19830
28,3519,1,1363954659.62744,1,19831
1145,3651,1,1363955809.38467,1,19832
2840,1278,-10,1363956688.2621,-1,19833
2588,3544,2,1363969187.62815,1,19836
3544,2588,2,1363969278.75827,1,19837
3628,2588,3,1363971490.5342,1,19838
2588,3628,4,1363971701.96616,1,19839
3628,19,5,1363972294.4873,1,19840
1522,2141,1,1363981470.09803,1,19845
27,2382,2,1363983040.12661,1,19846
27,3602,1,1363983636.74411,1,19847
3602,27,2,1363983761.52488,1,19848
3451,3295,1,1363988217.38501,1,19849
2571,3447,1,1363990490.53734,1,19850
3447,2571,1,1363990520.7365,1,19852
3591,3451,1,1363990921.8956,1,19854
3451,3591,1,1363992252.85358,1,19856
2248,3639,1,1363993257.50179,1,19857
3639,2248,1,1363995707.82856,1,19858
3650,3155,3,1363997678.80665,1,19859
3155,3650,1,1363997878.28919,1,19860
3155,3518,5,1363998010.69647,1,19861
2248,3654,1,1364006620.79888,1,19865
3654,2248,1,1364007042.36008,1,19866
3571,2078,8,1364011470.46083,1,19871
27,3621,1,1364022632.83658,1,19873
3295,2141,3,1364027410.78198,1,19874
3591,3656,1,1364042911.49239,1,19876
3656,3591,1,1364043340.05421,1,19877
3656,3657,1,1364044064.68006,1,19878
3657,3656,10,1364044074.51189,1,19879
2700,3658,2,1364053178.1816,1,19881
217,2763,1,1364063405.92574,1,19882
2763,217,1,1364063499.75584,1,19883
3378,3659,1,1364064560.48707,1,19884
217,3660,1,1364064991.72568,1,19885
3660,217,2,1364065002.62859,1,19886
2877,1719,2,1364067215.04456,1,19887
3660,27,1,1364067388.64694,1,19888
1719,2285,3,1364067678.8204,1,19889
1765,1648,2,1364070375.74428,1,19890
1648,1765,1,1364070731.43416,1,19891
3323,3661,1,1364070881.28412,1,19892
397,3662,2,1364072056.97077,1,19893
3318,2917,3,1364072772.31499,1,19894
2917,3318,1,1364072781.75065,1,19895
3660,3663,1,1364072986.55743,1,19896
3663,3660,2,1364074387.79146,1,19899
1922,1311,3,1364074718.02847,1,19900
2917,1765,1,1364074911.12259,1,19901
1765,2917,1,1364074927.05824,1,19902
3566,3295,1,1364075462.11287,1,19903
3660,3295,1,1364076514.08179,1,19904
2571,3647,1,1364078972.45646,1,19907
2436,3663,1,1364079668.06432,1,19908
1073,3624,2,1364081146.34935,1,19909
3624,1073,1,1364081213.11617,1,19910
2606,3659,4,1364082943.28358,1,19911
3663,2436,2,1364083386.20025,1,19912
3554,3663,2,1364105923.52757,1,19914
3663,3554,2,1364105985.35963,1,19915
27,3664,1,1364107427.62545,1,19916
27,3665,1,1364107437.715,1,19917
27,3666,1,1364107469.56621,1,19918
27,3645,1,1364107494.2093,1,19919
27,3667,1,1364107509.48073,1,19920
2487,3659,3,1364117298.09055,1,19921
3659,1931,3,1364129632.68867,1,19922
3659,2606,4,1364129720.26195,1,19923
3659,1903,3,1364129890.39108,1,19924
3659,1249,1,1364139911.81095,1,19925
3664,27,1,1364140615.79752,1,19926
1999,3508,1,1364147704.73625,1,19927
3508,1999,2,1364147813.97307,1,19928
1249,3659,1,1364149862.83737,1,19929
1395,3591,1,1364150558.79629,1,19932
3093,3670,1,1364152629.93984,1,19934
3670,3093,2,1364152797.8176,1,19935
1903,3659,3,1364153873.78454,1,19936
3093,3318,1,1364154210.78285,1,19937
3318,3093,1,1364154242.4512,1,19938
3585,923,1,1364160797.93088,1,19939
923,3585,3,1364160818.81806,1,19940
3658,2700,2,1364173793.50077,1,19942
2571,3660,1,1364181873.18627,1,19943
3660,2571,1,1364181931.50511,1,19944
2590,1719,10,1364193521.49978,1,19945
376,2242,1,1364204352.25755,1,19953
2242,376,1,1364206297.56887,1,19954
2593,2903,-10,1364207954.47547,-1,19955
1345,2903,-10,1364213569.41552,-1,19959
3585,3672,1,1364220414.01164,1,19962
3578,1513,1,1364235456.05569,1,19963
1513,3578,1,1364235573.36278,1,19964
3578,3674,1,1364237055.56738,1,19965
3674,3578,1,1364237343.0395,1,19966
3295,1903,10,1364243067.95463,1,19967
2954,3676,1,1364244345.42794,1,19969
3676,2954,1,1364245271.99077,1,19971
3661,3323,1,1364250357.46909,1,19973
3665,27,1,1364257080.93242,1,19974
3665,1586,2,1364259598.1325,1,19977
1586,3665,2,1364259630.71811,1,19978
3202,3624,1,1364265318.15122,1,19980
3624,3202,1,1364265551.82553,1,19981
3664,3678,1,1364267161.91028,1,19983
3672,3585,1,1364268168.8678,1,19984
2791,2670,-10,1364272412.37419,-1,19985
3660,2078,1,1364272661.40628,1,19986
3660,3574,1,1364272684.68316,1,19987
2078,3660,1,1364272746.89015,1,19988
3574,3660,1,1364272778.46924,1,19989
27,3679,1,1364280864.04346,1,19991
27,3660,1,1364280879.11519,1,19992
2262,1249,1,1364293004.06232,1,19993
1249,2262,1,1364308009.26159,1,20015
3251,1249,1,1364308052.10602,1,20016
1249,3251,1,1364308156.52082,1,20017
3151,3251,1,1364313827.85982,1,20024
2603,3682,-10,1364313912.57156,-1,20026
3251,3151,1,1364313918.93634,1,20027
1322,2903,-10,1364313949.24068,-1,20028
2021,3682,-10,1364314037.63209,-1,20029
1982,3682,-10,1364314089.56015,-1,20030
1322,3682,-10,1364314252.87471,-1,20031
3557,27,1,1364315044.81173,1,20036
3591,3683,1,1364315241.16145,1,20038
3682,2903,10,1364315348.12486,1,20039
3683,3591,1,1364315523.91142,1,20040
1345,3684,-10,1364315638.86734,-1,20041
2021,3684,-10,1364315671.29008,-1,20042
3684,2903,10,1364315783.09053,1,20046
3684,3682,10,1364315795.64171,1,20049
2603,3684,-10,1364315852.68701,-1,20051
1982,3684,-10,1364315978.30633,-1,20052
2021,3685,-10,1364316203.75329,-1,20053
1345,3685,-10,1364316257.6937,-1,20054
2603,3685,-10,1364316267.8652,-1,20055
3685,2903,10,1364316380.88254,1,20057
3685,3682,10,1364316401.2719,1,20060
3685,3684,10,1364316406.71163,1,20061
1278,3685,-10,1364316433.83514,-1,20063
1278,154,2,1364316476.4243,1,20064
3318,3143,1,1364318398.05134,1,20065
3143,3318,1,1364318748.01085,1,20066
1765,3685,-10,1364319419.49217,-1,20067
2021,3686,1,1364319955.01146,1,20068
3687,3688,1,1364322724.82918,1,20072
3688,3687,1,1364322733.86612,1,20073
2155,3574,1,1364329272.58584,1,20082
3574,2155,1,1364329298.31007,1,20083
3295,2248,10,1364330617.43317,1,20084
1908,3690,1,1364330771.79175,1,20085
3690,1908,1,1364331016.7033,1,20086
3690,2954,1,1364331055.35869,1,20087
2678,2670,-10,1364333527.42834,-1,20088
2954,3690,1,1364335586.67015,1,20089
2593,3682,-10,1364337495.08586,-1,20091
2593,3684,-10,1364337515.88354,-1,20092
2593,3685,-10,1364337519.1725,-1,20093
3628,2700,1,1364339658.53234,1,20094
2700,3628,2,1364339764.41863,1,20095
14,3151,1,1364342012.44662,1,20097
3574,3692,1,1364350062.55873,1,20098
3204,1982,1,1364350954.31085,1,20099
3151,2902,5,1364351863.70197,1,20100
3692,3574,1,1364353037.86553,1,20101
1973,1765,10,1364355563.90692,1,20102
1686,2111,1,1364356171.89376,1,20106
624,1586,1,1364359250.60569,1,20108
2779,1586,1,1364359262.80803,1,20109
1586,624,1,1364359324.18156,1,20110
1586,2779,2,1364359350.64824,1,20111
624,3674,1,1364360577.99086,1,20112
3674,624,1,1364360650.97784,1,20113
3660,3692,1,1364361759.20586,1,20114
3692,3660,1,1364361813.05958,1,20115
2063,3663,1,1364373044.65932,1,20117
3663,2063,1,1364373190.32586,1,20118
3691,1311,5,1364374156.89468,1,20119
1814,14,2,1364386272.68633,1,20120
14,1814,1,1364386316.52593,1,20121
1278,3682,-10,1364390929.01539,-1,20125
1278,3684,-10,1364390930.18212,-1,20126
1630,3578,2,1364394018.09411,1,20127
3151,3693,1,1364396803.97091,1,20128
3693,3151,1,1364398562.98728,1,20129
3591,3646,2,1364399572.11766,1,20130
322,3694,7,1364400003.46774,1,20131
3694,322,7,1364400805.90873,1,20132
3585,3694,3,1364400855.59851,1,20133
3622,1522,1,1364402007.69213,1,20134
2571,3628,3,1364402426.68177,1,20135
3628,2571,4,1364402639.82596,1,20136
3574,2779,1,1364403988.56549,1,20137
3591,3379,1,1364404057.49862,1,20138
3379,3591,1,1364404127.704,1,20139
3644,3695,1,1364404403.5219,1,20140
3695,3644,1,1364404580.03653,1,20141
2078,3696,1,1364405278.32395,1,20142
3696,2078,2,1364405330.48361,1,20143
3578,2360,1,1364415237.6811,1,20144
3578,1370,1,1364417509.4566,1,20145
1370,3578,1,1364417526.36339,1,20146
3546,3690,1,1364419844.65599,1,20147
3693,3578,1,1364421628.12335,1,20149
27,3698,1,1364424560.38573,1,20151
27,3699,1,1364424617.34503,1,20152
3659,3037,2,1364424906.06253,1,20155
1276,3682,-10,1364426033.87686,-1,20157
1276,3685,-10,1364426042.46246,-1,20158
3578,3693,1,1364427650.81918,1,20159
3660,3555,1,1364428685.56115,1,20160
2248,3295,1,1364428773.36106,1,20161
3660,3700,1,1364429033.69553,1,20162
3555,3660,2,1364429255.05723,1,20163
3020,3701,2,1364431755.93746,1,20164
3660,3624,1,1364432633.89658,1,20165
3624,3660,1,1364432659.28388,1,20166
3336,3702,2,1364433014.53881,1,20167
3702,3336,2,1364433105.76758,1,20168
2588,3703,2,1364434218.45273,1,20170
3703,2588,3,1364434291.53612,1,20171
2588,3660,1,1364435010.39673,1,20172
3660,2588,1,1364435045.88157,1,20173
3648,2588,6,1364437545.63227,1,20175
1814,3704,1,1364451080.78087,1,20179
2588,3694,2,1364473734.89313,1,20181
3694,2588,2,1364473774.28379,1,20182
3704,1814,5,1364474911.69202,1,20183
3585,3706,5,1364478307.62204,1,20184
3706,3707,1,1364478361.41206,1,20185
3706,3708,1,1364478902.59573,1,20187
3694,3708,2,1364478986.05926,1,20188
3708,3706,1,1364478989.54867,1,20189
3708,3694,1,1364479037.10337,1,20190
231,3684,-10,1364481994.89455,-1,20195
231,3685,-10,1364481998.21346,-1,20196
3151,14,1,1364482021.13962,1,20197
231,3682,-10,1364482025.31904,-1,20199
14,3709,1,1364487390.10848,1,20200
3709,14,1,1364487469.31754,1,20201
3693,2571,1,1364488339.14694,1,20202
3711,3682,-10,1364489041.77256,-1,20205
1982,3574,3,1364492343.89164,1,20221
3699,27,1,1364496100.87279,1,20223
3151,3723,1,1364496746.9759,1,20224
3723,3151,2,1364496777.07438,1,20225
1523,1311,-10,1364497109.69499,-1,20226
2021,3720,-10,1364497447.22201,-1,20227
2021,3719,-10,1364497454.18689,-1,20228
2021,3718,-10,1364497460.3186,-1,20229
2021,3717,-10,1364497464.3286,-1,20230
2021,3715,-10,1364497470.40869,-1,20232
2021,3714,-10,1364497474.29052,-1,20233
2021,3713,-10,1364497477.29616,-1,20234
2021,3711,-10,1364497483.29909,-1,20236
2021,3710,-10,1364497513.28003,-1,20237
624,1958,1,1364498087.08103,1,20238
3682,2877,10,1364499600.64187,1,20243
3684,2877,10,1364499695.63624,1,20244
3685,2877,10,1364499782.24924,1,20245
3710,1765,10,1364501228.54476,1,20246
3574,3724,1,1364502381.33532,1,20249
3724,3574,1,1364502598.45997,1,20250
2078,3725,1,1364503453.88963,1,20251
3725,2078,1,1364503495.3253,1,20252
140,3726,1,1364504502.31535,1,20253
3726,140,1,1364504780.91715,1,20254
140,647,1,1364505637.2796,1,20255
140,3709,1,1364506429.06952,1,20257
3709,140,1,1364506494.1036,1,20258
647,140,1,1364506580.73687,1,20260
2779,3574,2,1364509485.06155,1,20265
3663,3727,2,1364512406.84244,1,20267
3727,3663,2,1364512460.48102,1,20268
752,2588,5,1364520222.54696,1,20274
3728,27,1,1364522034.93671,1,20279
3723,3649,1,1364524709.10368,1,20280
3649,3723,1,1364524786.72274,1,20281
3624,2270,1,1364525825.60423,1,20282
2248,3565,1,1364526112.62317,1,20283
2270,3624,1,1364526198.1714,1,20284
1982,3295,7,1364536439.04188,1,20287
1586,3581,1,1364536918.46131,1,20288
3581,1586,1,1364536931.42813,1,20289
1774,1982,2,1364539836.08866,1,20290
27,3730,1,1364546854.06254,1,20291
27,3683,1,1364546873.39103,1,20292
27,3692,1,1364546896.63345,1,20293
27,3728,1,1364546905.65896,1,20294
3730,27,1,1364547800.96483,1,20295
3692,27,1,1364565557.86897,1,20296
2571,2788,1,1364566134.16194,1,20297
2788,2571,1,1364566164.6558,1,20298
3667,27,1,1364573468.6631,1,20299
3732,3578,1,1364575630.56772,1,20300
442,3682,-10,1364581995.56695,-1,20305
442,3684,-10,1364581998.41626,-1,20306
442,3685,-10,1364582001.77738,-1,20307
1999,2903,-10,1364582400.22534,-1,20308
1999,3682,-10,1364582415.20645,-1,20310
1999,3684,-10,1364582417.10016,-1,20311
1999,3685,-10,1364582418.41439,-1,20312
14,3682,-10,1364582498.05599,-1,20314
14,3684,-10,1364582498.16913,-1,20315
14,3685,-10,1364582510.64263,-1,20316
2303,3682,-10,1364582720.3162,-1,20318
2303,3684,-10,1364582724.54239,-1,20319
2303,3685,-10,1364582727.97162,-1,20320
2588,3733,1,1364583671.87446,1,20321
3733,2588,1,1364583718.40833,1,20322
442,2588,1,1364584167.73639,1,20323
2588,442,1,1364584495.7588,1,20324
2571,3663,1,1364587419.28687,1,20325
3663,2571,2,1364587505.33115,1,20326
3574,3734,1,1364588901.84326,1,20328
2588,3574,1,1364589587.27123,1,20329
2588,3734,1,1364589598.00461,1,20330
27,3735,1,1364593320.77187,1,20333
3500,3722,3,1364598945.93895,1,20334
3734,3574,1,1364600583.03239,1,20335
2588,3093,2,1364613889.88754,1,20337
3093,2588,5,1364615033.85497,1,20338
3336,3736,-1,1364616181.88865,-1,20340
3663,3692,2,1364627643.2107,1,20342
3692,3663,2,1364628488.86578,1,20343
2840,70,-10,1364632283.80148,-1,20345
3663,2959,2,1364637094.43956,1,20347
1903,3682,-10,1364650030.57585,-1,20349
3663,3581,2,1364652476.94021,1,20350
3581,3663,1,1364653876.06888,1,20351
3020,1460,1,1364660774.35072,1,20353
1460,3020,1,1364660874.89705,1,20354
1460,624,1,1364661273.47056,1,20355
624,1460,1,1364661488.85623,1,20356
2588,2558,2,1364661756.70576,1,20358
2558,2588,2,1364661847.45342,1,20359
3382,2571,3,1364664051.95451,1,20360
3571,3660,2,1364673526.51171,1,20361
3571,2094,1,1364673988.76972,1,20362
2588,2808,1,1364676753.31391,1,20367
2779,2840,-1,1364676920.71379,-1,20370
2808,2588,1,1364677035.97855,1,20371
70,2840,-10,1364678700.17107,-1,20373
2419,1177,8,1364683735.07406,1,20374
3276,2588,1,1364684140.71245,1,20375
1630,2588,5,1364684346.24754,1,20376
3581,1630,1,1364684513.26291,1,20377
1630,3581,1,1364684705.053,1,20378
2588,1630,5,1364685161.048,1,20379
2588,3738,1,1364686370.30579,1,20380
3738,2588,1,1364686406.84052,1,20381
3739,2588,5,1364687598.85038,1,20382
3660,3571,1,1364688875.6173,1,20383
2588,3268,1,1364689940.59967,1,20384
3268,2588,4,1364689955.96007,1,20385
3722,3660,1,1364690592.76725,1,20386
3660,3722,1,1364690601.67705,1,20387
2588,3722,2,1364691034.75417,1,20388
3722,2588,3,1364691154.73089,1,20389
3660,327,1,1364691517.2526,1,20390
3731,27,1,1364696630.55833,1,20392
501,2779,1,1364697139.89104,1,20393
2779,501,1,1364697264.01746,1,20394
1765,1966,2,1364711527.38799,1,20399
1966,1765,5,1364711544.69717,1,20400
27,3742,1,1364734823.15665,1,20406
27,3743,1,1364734841.18771,1,20407
27,3733,1,1364736102.57785,1,20408
3728,3591,1,1364740991.45279,1,20409
3591,3728,1,1364741097.19648,1,20410
692,3722,3,1364748992.16974,1,20411
3722,692,3,1364749091.45116,1,20412
2588,3276,1,1364751223.33913,1,20413
3700,3660,1,1364760687.79699,1,20414
1370,3033,2,1364761582.42839,1,20415
3033,1370,2,1364761734.2914,1,20416
3734,3722,1,1364763593.12744,1,20417
2588,3746,1,1364773748.8501,1,20419
3746,2588,1,1364773759.15585,1,20420
2571,3640,1,1364777937.88421,1,20423
3640,2588,2,1364777972.18331,1,20424
3640,2571,1,1364777992.56979,1,20425
2588,3749,1,1364783572.77463,1,20428
3749,2588,1,1364783714.42392,1,20429
327,3732,1,1364784482.13239,1,20430
3732,327,2,1364785852.79511,1,20432
2571,1513,1,1364820832.46844,1,20433
1513,2571,1,1364820847.02467,1,20434
1513,3733,1,1364821218.04446,1,20435
3733,1513,1,1364821687.60135,1,20436
3733,27,1,1364823486.48318,1,20438
1922,3578,1,1364838911.70744,1,20440
2571,3047,5,1364839607.6791,1,20441
3578,3660,1,1364840877.91661,1,20442
3660,3578,1,1364841087.45204,1,20443
2638,3336,-1,1364843613.7066,-1,20444
3574,1922,1,1364843848.66809,1,20445
1922,3574,1,1364843958.85331,1,20448
3578,3732,2,1364844234.04398,1,20449
3578,3417,1,1364845372.17851,1,20450
3578,3033,1,1364846303.12415,1,20451
3033,3578,1,1364847665.8852,1,20452
3585,1982,1,1364848296.85847,1,20453
3417,3578,2,1364849028.1886,1,20454
1840,1611,3,1364850990.30492,1,20456
3578,1922,1,1364851005.23765,1,20457
3752,27,1,1364854631.36957,1,20459
3660,3725,1,1364855678.45967,1,20460
3725,3660,1,1364855847.94188,1,20461
3722,1854,1,1364858775.4317,1,20462
1854,3722,1,1364858819.51612,1,20463
3624,3578,1,1364878828.36858,1,20470
3578,3624,1,1364879099.7168,1,20471
2840,1765,1,1364880845.03876,1,20474
1912,27,1,1364882752.60695,1,20475
3752,2155,1,1364895507.0041,1,20477
2155,3752,1,1364895603.41929,1,20478
3756,2571,1,1364896892.93077,1,20479
3379,3739,1,1364909544.66958,1,20480
3739,3379,1,1364909672.25336,1,20481
2840,1680,1,1364919405.42222,1,20483
3690,3546,1,1364921274.84642,1,20484
2588,3663,1,1364926510.95882,1,20488
27,3311,1,1364926547.26271,1,20489
3663,2588,2,1364926559.13072,1,20490
27,3758,1,1364926565.61249,1,20491
27,3759,1,1364926586.59755,1,20492
3155,2571,10,1364926664.38367,1,20493
273,3578,1,1364929533.90203,1,20494
2588,2063,6,1364930803.95768,1,20495
3578,3752,1,1364931988.20732,1,20496
3578,273,1,1364932443.91076,1,20497
3566,3444,1,1364938550.39747,1,20498
3566,3192,1,1364938937.63941,1,20499
2781,2840,-1,1364939075.96313,-1,20500
3578,3314,1,1364939226.07057,1,20501
3752,3761,1,1364940012.26013,1,20502
3649,3752,1,1364940046.71124,1,20503
3761,3752,1,1364940127.7134,1,20504
3314,3578,1,1364940185.72674,1,20505
3752,3649,2,1364940638.67999,1,20506
27,3762,1,1364940789.22147,1,20508
3662,397,1,1364941982.24436,1,20511
2840,1982,-1,1364945928.05935,-1,20513
2840,2670,-10,1364946015.19351,-1,20514
660,3763,2,1364948614.27833,1,20515
1460,2129,1,1364951429.0274,1,20516
2129,1460,1,1364951478.84838,1,20517
3763,660,1,1364953154.58631,1,20518
3752,2129,1,1364953310.08742,1,20519
2129,3752,1,1364953318.43485,1,20520
3473,3578,1,1364954049.12439,1,20521
3660,3764,1,1364955169.81216,1,20524
2021,177,2,1364955435.54489,1,20525
177,2021,1,1364955435.64987,1,20526
3660,3765,1,1364955800.87837,1,20528
3764,3660,2,1364955832.27612,1,20529
3765,3660,2,1364955910.29719,1,20530
3660,727,1,1364956996.32269,1,20532
727,3660,1,1364957087.16717,1,20534
727,3663,1,1364957120.42012,1,20535
3663,727,2,1364957152.00517,1,20536
3094,3325,1,1364958897.58841,1,20537
3473,3689,1,1364962046.4274,1,20538
3689,3473,1,1364962079.77918,1,20539
3743,27,2,1364969703.09595,1,20542
3473,3624,10,1364971008.69724,1,20545
3624,3473,1,1364971080.09094,1,20546
2840,3767,1,1364975090.91655,1,20547
3767,2840,1,1364975208.41269,1,20548
3336,2638,1,1364978152.90497,1,20549
3663,3752,2,1364980676.46505,1,20552
3752,3663,2,1364980687.12942,1,20553
2329,2841,2,1364992757.1448,1,20557
1278,3722,-10,1364994758.70424,-1,20558
3725,2433,10,1364996183.85517,1,20559
2571,1814,3,1364997338.95511,1,20560
1814,2571,3,1364997419.11633,1,20561
2434,3768,1,1364998457.26135,1,20563
3768,2434,1,1364999002.33473,1,20564
3417,3769,1,1365007319.67412,1,20566
3769,3417,1,1365007723.47614,1,20567
1893,27,5,1365008743.3016,1,20568
3155,2588,6,1365010571.74297,1,20569
3768,3770,1,1365012536.44576,1,20570
3770,3768,1,1365012585.33903,1,20571
2588,3771,1,1365012651.14863,1,20572
3727,3581,4,1365013228.36776,1,20573
